site,pv_kwp,battery_kwh,season,weight,days,price,ch4_kg_per_day,lcom,curtail_frac,night_share,efc_per_day,soc_min,soc_max,limiting,bus_trips,bus_interventions,shed_kwh,unserved_kwh,utilisation,operating_margin_eur,capex_eur,capex_pv_eur,capex_battery_eur,capex_process_eur,wall_s,nmpc_used,nmpc_failed,nmpc_iterations,nmpc_solve_time_s,nmpc_predicted_shed_kWh,duty_contactor,duty_night_contactor,starts_contactor,uptime_h_contactor,offdraw_kW_contactor,idle_kWh_contactor,duty_calciner,duty_night_calciner,starts_calciner,uptime_h_calciner,offdraw_kW_calciner,idle_kWh_calciner,duty_electrolyser,duty_night_electrolyser,starts_electrolyser,uptime_h_electrolyser,offdraw_kW_electrolyser,idle_kWh_electrolyser,duty_sabatier,duty_night_sabatier,starts_sabatier,uptime_h_sabatier,offdraw_kW_sabatier,idle_kWh_sabatier,kiln_hot_h,kiln_T_max,edit_mean,edit_max,bind_bus_balance,bind_state_box,bind_battery.soc.lo,bind_battery.soc.hi,bind_solids.n_cao.lo,bind_solids.n_cao.hi,bind_solids.n_caco3.lo,bind_solids.n_caco3.hi,bind_calciner.temperature_K.lo,bind_calciner.temperature_K.hi,bind_electrolyser.temperature_K.lo,bind_electrolyser.temperature_K.hi,bind_gas.n_h2.lo,bind_gas.n_h2.hi,bind_gas.n_co2.lo,bind_gas.n_co2.hi,bind_water.mass_kg.lo,bind_water.mass_kg.hi,bind_sabatier.temperature_K.lo,bind_sabatier.temperature_K.hi,bind_band_ceiling,bind_rate_limit,cf_bus_deficit_W,cf_bus_deficit_W_frac,cf_gas.n_h2.hi,cf_gas.n_h2.hi_frac
Seville,1100.0,2500.0,summer,0.63,7.0,6.0,148.64556268058664,6.634671574638881,0.140133122844201,0.3673393389608076,0.5987051910706805,0.1000435079688966,0.8838916049595837,solar,0,1510,3507.1801167954577,1.471625921969159e-06,0.4643561770169854,5644.140921734299,2574903.2459634207,770000.0,625000.0,1179903.2459634205,608.4706974998116,1.0,0.0,23.63492063492064,0.3137615447395503,1.820237076164079e-09,0.6190476190476191,0.3504295098534613,0.7142857142857143,20.8,8.244614546626393e-10,9.57999998042826,1.0,1.0,0.1428571428571428,168.0,0.0,65.9520025165331,0.9642857142857144,0.9221829206670036,0.1428571428571428,162.0,3.0917304549848985e-08,184.24999962023247,1.0,1.0,0.1428571428571428,168.0,0.0,67.18961312967664,73.56666666666666,1265.098185738164,0.0113186724382852,0.4495656361749613,0.0285337317016178,0.0181245158458922,0.0005313704649914,0.0003212768524974,0.0001624115375561,0.0028523244794647,0.0028523244795167,0.0001624115375309,0.0002191530926864,0.0020559193146614,0.0006526797386486,0.0033628496103901,0.0007190882173763,0.0002106869904783,0.0004939148757763,0.0019848310267495,0.0003618689870795,0.0003018558408283,0.0003725538707444,0.000506994928915,373.88378866838167,37.02207657250359,21628.354457408204,1.0,,
Seville,1100.0,2500.0,winter,0.37,7.0,6.0,72.29209806382896,12.98905084852005,0.152236985116744,0.4755839334485686,0.2577598744007084,0.0999680349198883,0.8218894399961366,solar,1064,4027,2723.0006160053163,5.347972315244457e-07,0.2712681526544793,2776.887261122092,2574903.2459634207,770000.0,625000.0,1179903.2459634205,1090.8332457002252,1.0,0.0,22.01884920634921,0.304431451484099,1.554268366294722e-09,0.6523809523809524,0.461281150694096,1.4285714285714286,10.96,8.244614546626393e-10,5.366666656013075,0.834920634920635,0.7507944472319786,1.4285714285714286,14.026666666666667,6.183460909969796e-09,47.30484182437715,0.6625,0.462117410938284,1.2857142857142858,12.366666666666667,3.0917304549848985e-08,512.2499989441742,0.7571428571428571,0.6402408429503261,0.7142857142857143,25.44,6.801807000966775e-08,493.10893788779066,40.88333333333333,1265.5582896903013,0.010280298102098,0.5795385014282952,0.0297026139347992,0.0110400595955867,0.0005321338257176,0.0002538394303235,0.0001933947611089,0.0004860725905643,0.000486072590578,0.0001933947610935,0.0002815410942457,0.0011198650057911,0.000999744645862,0.0018403191248998,0.0002070849728733,0.0011914089974572,0.0012383593280997,0.00045807746248,0.0002555999144812,0.0003049102568186,0.0005962459654492,0.0004019948677425,614.2335834363006,43.80582639883982,27103.096159962683,1.0,,
Seville,1500.0,500.0,summer,0.63,7.0,6.0,121.563501447708,6.4244663508882685,0.4605747054988884,0.3113243737168287,0.5663826097351322,0.0999997221587027,0.8672592882256415,solar,539,4591,2618.9365990710103,0.009713826504722,0.4037031497642052,4986.573760473789,2354903.2459634207,1050000.0,125000.0,1179903.2459634205,482.9556653997861,1.0,0.0,23.47023809523809,0.3109138070421833,2.3795065289315753e-09,0.4166666666666667,0.0,1.0,10.0,8.244614546626393e-10,0.6799999985984155,0.8750992063492063,0.7842344618494189,4.142857142857143,5.069540229885058,6.183460909969796e-09,87.68883185698103,0.8952380952380953,0.7880242546740778,2.7142857142857144,7.915789473684211,3.0917304549848985e-08,951.249998039328,0.893452380952381,0.8107630116220313,1.1428571428571428,18.7625,6.801807000966775e-08,135.35204974667212,59.4,1251.5196628110896,0.0280642707283775,0.8782765376714541,0.4273944565674401,0.012917562303454,0.0007219630005402,0.0005147862523298,0.0002335536460021,0.0006374587843186,0.0006374587842223,0.0002335536462795,0.0003611489344355,0.0013034384761352,0.0010808326764353,0.0029520678210402,0.0003623023054992,0.0005292736032928,0.0005126268090469,0.0010865771554583,0.0003578782067045,0.0003399852658275,0.0005483102656082,0.000504346670277,162.6797624164715,28.859617868912174,27831.28493154079,1.0,,
Seville,1500.0,500.0,winter,0.37,7.0,6.0,70.13944718566388,11.131231200916472,0.3700762265489947,0.4145085113960379,0.5714713836440264,0.0999160864944615,0.8753577816653381,solar,2118,5147,2791.003954435463,0.1457510917002358,0.2708205539748272,2828.1727333328085,2354903.2459634207,1050000.0,125000.0,1179903.2459634205,705.9915208998136,1.0,0.0,22.786706349206348,0.308983578569337,2.019570986336489e-09,0.4365079365079365,0.1251045325305235,2.0,5.238095238095238,8.244614546626393e-10,3.9133333387611655,0.7052579365079366,0.5544405418966383,6.142857142857143,2.7554263565891475,6.183460909969796e-09,119.70917816491551,0.595734126984127,0.3562468640240843,3.142857142857143,4.549242424242424,3.0917304549848985e-08,602.7499987576397,0.7165674603174603,0.5788593410269276,2.0,8.598809523809525,6.801807000966775e-08,337.37469968750514,37.86666666666667,1264.9786667533035,0.0337417058242248,1.0599545005584057,0.5624709351987696,0.012231826576534,0.0006581416207121,0.0004125334709816,0.0002101385550619,0.0005186138119538,0.0005186138118289,0.0002101385551811,0.0003371399058131,0.0010852483254644,0.0011956031116879,0.0019470026103207,0.0002439318219591,0.0013123190001712,0.0009060137925058,0.0010789860207014,0.0002707660075767,0.0003224382509709,0.0005794294392518,0.0004247684643908,412.998885665478,38.33936687374328,30645.38535067859,1.0,,
Seville,1500.0,1500.0,summer,0.63,7.0,6.0,141.2830706507131,6.553611117276268,0.3895423040955664,0.3805921721222022,0.5663121376210652,0.0999988887747761,0.9014096234118056,solar,0,1796,2302.3962990487144,1.869469872634492e-06,0.4533518871729206,5590.712007368503,2604903.2459634207,1050000.0,375000.0,1179903.2459634205,487.176299400162,1.0,0.0,24.043650793650794,0.3157456528731725,2.4829520852672613e-09,0.5714285714285714,0.2271349166245578,0.8571428571428571,16.0,8.244614546626393e-10,8.246666649693463,0.988095238095238,0.9696816574027286,0.1428571428571428,166.0,6.183460909969796e-09,53.10479379128874,0.9642857142857144,0.9221829206670036,0.1428571428571428,162.0,3.0917304549848985e-08,248.49999948780345,1.0,1.0,0.1428571428571428,168.0,0.0,128.11071452407225,68.1,1266.8532813971108,0.013993247731658,0.9211298526310048,0.1084134347005859,0.0181987378111595,0.0007192340270644,0.0004968066173483,0.0001768552975828,0.0012370648358583,0.0012370648358579,0.000176855297583,0.0002591901320767,0.0020491857962011,0.0019080157797465,0.0043117229331856,0.0008249799706234,0.0003422223403835,0.0005299104767028,0.0023558021414923,0.000358627179764,0.0003206073169436,0.0003812637574803,0.0005133290752642,485.4529599895925,41.72023152565367,27390.121742279945,1.0,,
Seville,1500.0,1500.0,winter,0.37,7.0,6.0,92.75815963972708,10.025461317674123,0.2386749748894736,0.5828879204434019,0.619796098335301,0.0999801582570353,0.9073677663290056,solar,896,4941,3324.864082863429,3.0317739262955e-07,0.3237452673949808,3522.4621703416688,2604903.2459634207,1050000.0,375000.0,1179903.2459634205,741.6707407999784,1.0,0.0,23.8234126984127,0.3192331365139652,2.377587784809529e-09,0.6888888888888889,0.5688242180966717,0.8571428571428571,19.288888888888888,8.244614546626393e-10,8.313333316666458,0.8634920634920635,0.777722027094832,0.5714285714285714,36.266666666666666,6.183460909969796e-09,52.05354993545717,0.9111111111111112,0.8549924736578023,0.5714285714285714,38.266666666666666,3.0917304549848985e-08,748.4999984572266,0.8518849206349206,0.7778892791436696,0.5714285714285714,35.77916666666667,6.801807000966775e-08,502.96660086656175,51.016666666666666,1267.1378163665047,0.0204848406580986,0.7700587254850955,0.1202006995491462,938.5299335051932,0.0007659896777278,0.000629216826732,0.0002372466594395,0.0005932840620995,0.0005932840609858,0.0002372466603066,0.0003784085657041,0.0015948913398057,0.002211875843843,0.0033190518234895,0.0004500755246305,938.5144294368056,0.0014369358977107,0.0008481737543346,0.0003353108870583,0.0003715231769193,0.000853496592069,0.0006480570349308,882.1562795523538,55.66710644956793,32705.445614389,1.0,0.0506902140000925,1.0
Seville,1500.0,2500.0,summer,0.63,7.0,6.0,147.4927188236486,7.155215078102624,0.357749609475705,0.3639290625974024,0.4566700368686436,0.0999986110509056,0.918627543237198,solar,2,1418,2083.964045407145,1.6263182272950872e-06,0.4762690917959565,5735.713866514081,2854903.2459634207,1050000.0,625000.0,1179903.2459634205,484.1081018000841,1.0,0.0,23.370039682539684,0.3149079379915733,2.488478026200222e-09,0.6071428571428571,0.2657908034360788,0.8571428571428571,17.0,8.244614546626393e-10,9.979999979429683,0.9998015873015872,1.0,0.4285714285714285,55.98888888888889,6.183460909969796e-09,53.65105859848202,0.9640873015873016,0.9221829206670036,0.4285714285714285,53.98888888888889,3.0917304549848985e-08,160.74999966866957,1.0,1.0,0.1428571428571428,168.0,0.0,83.90522893550953,75.18333333333334,1266.2842696607474,0.0112709824763502,0.8531039878127088,0.0446276942899431,0.0175557915092723,0.0006437857480285,0.0002520515998333,0.0001630242463955,0.0019906902647339,0.001990690264734,0.0001630242463955,0.0002186989178837,0.0022207244761691,0.0006773306132192,0.0032704227778638,0.0007307645064071,0.0002164930737292,0.0004826569598936,0.0029934610549764,0.0003598206090105,0.0003005400587574,0.0003738430864994,0.0005077690047414,520.6115262323383,42.703962217046985,27335.965791918883,1.0,,
Seville,1500.0,2500.0,winter,0.37,7.0,6.0,80.42120050421792,13.344135347400156,0.1598791446158397,0.5676707816131857,0.5850540001004154,0.0999797238391874,0.9421794389688454,solar,998,2747,2733.5247292203467,1.8216548640642338e-07,0.3520059141115039,2792.724398017749,2854903.2459634207,1050000.0,625000.0,1179903.2459634205,904.5437459000386,0.9995039682539684,0.0004960317460317,23.808531746031747,0.3077849496238207,2.505903564511924e-09,0.7765873015873016,0.6522829904666332,0.8571428571428571,21.744444444444444,8.244614546626393e-10,6.493333320448454,0.8474206349206349,0.759324301722696,0.7142857142857143,28.473333333333336,6.183460909969796e-09,49.10214760541589,0.8998015873015873,0.8369292523833417,0.7142857142857143,30.23333333333333,3.0917304549848985e-08,147.49999969597988,0.8436507936507937,0.7596588058203713,0.4285714285714285,47.24444444444444,6.801807000966775e-08,276.29379746496875,41.63333333333333,1264.6350512574768,0.0146064919709642,0.5066791288572675,0.0525226150221302,22833.113718982288,0.0005737419246156,0.0003800549615669,0.0002096328263754,0.0005570320400378,0.0005570320400381,0.000209632826375,0.0003500539893383,0.0012528400153652,0.0008527782618867,0.0025462624671433,0.0001893872991491,22833.10076663182,0.0027769506086182,0.0006573863107119,0.0003520892993635,0.0002991850757866,0.0007305670190056,0.0004577235039161,497.159853949745,37.75652533786007,30102.19141738869,1.0,0.0654234385220222,1.0
London,700.0,500.0,summer,0.63,7.0,6.0,51.30212923364085,11.566256036970422,0.1947361105348519,0.2478523142323821,0.2244877737566108,0.0999872571364438,0.6292464004541862,solar,1919,4779,2940.0360483361223,1.708015488846352e-06,0.2123412541363652,2106.385600292361,1794903.2459634205,490000.0,125000.0,1179903.2459634205,1186.082475999836,1.0,0.0,22.651785714285715,0.3051390101128842,1.0437466184604418e-09,0.3413690476190476,0.0,1.7142857142857142,4.779166666666667,8.244614546626393e-10,7.679999986038687,0.6402777777777777,0.4543524416135881,4.571428571428571,3.361458333333333,6.183460909969796e-09,107.09116209564974,0.5970238095238095,0.0363967242948134,4.0,3.582142857142857,3.0917304549848985e-08,345.7499992873562,0.7327380952380952,0.521383075523203,2.571428571428572,6.838888888888889,6.801807000966775e-08,429.66436422862,20.85,1239.6945264970493,0.0093802794963393,0.2494652325081649,0.2285565291938008,0.0113358359911914,0.000764046197331,0.0002812548475463,0.0001978008948347,0.0007174012657366,0.0007174012657626,0.000197800894797,0.0005425740761812,0.0007001052365349,0.0009344485729153,0.0017610756323271,0.0002861007112163,0.0006156643576897,0.0018074599766963,0.0002514683414551,0.0002336352788393,0.0003332160880294,0.0006044284173403,0.0003899539359576,502.4535000681794,21.36274358245041,21625.38932769079,1.0,,
London,700.0,500.0,winter,0.37,7.0,6.0,3.468120009981913,171.785277409199,0.2270069486730259,0.4335989082585651,0.3244310614101756,0.0999929925866996,0.6904781398719472,solar,2879,4669,697.0006171053375,3.365963696507398e-07,0.0682465409184734,80.39442444561209,1794903.2459634205,490000.0,125000.0,1179903.2459634205,628.6093175997958,1.0,0.0,21.101190476190474,0.301094039779393,7.33994440573922e-10,0.2700396825396825,0.0712803793716656,2.2857142857142856,2.8354166666666667,8.244614546626393e-10,2.419999995576434,0.3281746031746032,0.3137225844694724,1.0,7.876190476190476,6.183460909969796e-09,51.77254173288533,0.2467261904761905,0.0090397154712507,2.4285714285714284,2.4382352941176477,3.0917304549848985e-08,299.24999938319974,0.3933531746031746,0.266004742145821,3.7142857142857135,2.5416666666666665,6.801807000966775e-08,300.97508331664284,3.2666666666666666,1173.255198040147,0.0115209635236419,0.2303038171744146,0.3116255089286289,0.0119278832935008,0.0006454588179501,0.0002806985162839,0.0001382013707641,0.0003718610302728,0.0003718610302774,0.0001382013707561,0.0011338087662323,0.0001873850760528,0.0013985373083677,0.0010286161058068,0.0002024820147599,0.0028524424445337,0.0015923934234253,0.0001115367502097,0.0001502555087807,0.0002821582769946,0.0008107741131061,0.0002312113689261,186.1941837465978,5.259402140338105,26837.892696706214,1.0,,
London,700.0,1500.0,summer,0.63,7.0,6.0,55.40645914022757,12.803723808680893,0.1709471760515418,0.2517997958064175,0.1069049587349791,0.0999623940814805,0.5003902276218346,solar,1605,4531,3032.5127287433734,0.0050809368296086,0.2226705170192816,2259.683456501227,2044903.2459634205,490000.0,375000.0,1179903.2459634205,1233.5351026998833,1.0,0.0,22.3640873015873,0.3232888086377421,1.032657595778838e-09,0.4020833333333333,0.0,2.142857142857143,4.503333333333333,8.244614546626393e-10,7.60666665288148,0.6624007936507936,0.4719441916894146,2.857142857142857,5.564166666666667,6.183460909969796e-09,55.95941669449223,0.6129960317460318,0.0485289657264179,4.714285714285714,3.1207070707070708,3.0917304549848985e-08,358.49999926107654,0.8049603174603175,0.5966029723991507,1.5714285714285714,12.293939393939391,6.801807000966775e-08,721.7732612781341,22.066666666666663,1244.5570774603436,0.0034823912441675,0.3375548070187434,0.0353475790416689,0.011720609115423,0.0007795607205111,0.000198441120218,0.000183936505775,0.0008917026583894,0.0008917026583893,0.0001839365057751,0.0005327391677151,0.0007556844013376,0.0009130048764127,0.0017559349017374,0.0003715645314388,0.0006921733978259,0.0017438064182252,0.0002873436761378,0.0002502689376666,0.0003430022142557,0.0005373493373101,0.0004084570863012,754.3871792980868,21.367491565585368,19574.134914362385,1.0,,
London,700.0,1500.0,winter,0.37,7.0,6.0,3.2379668606057286,220.38506615598823,0.1966531053922886,0.3806916299795145,0.1620534234906208,0.1352226828817967,0.7002419480706275,sorbent saturated,169,2119,539.0290853071504,8.374026645308656e-07,0.0709138325260856,38.747066463290224,2044903.2459634205,490000.0,375000.0,1179903.2459634205,606.0302013000473,1.0,0.0,20.485119047619047,0.303380272221855,7.236447986446152e-10,0.3284722222222222,0.1896858328393598,2.0,3.9416666666666655,8.244614546626393e-10,4.433333325491024,0.5079365079365079,0.483995257854179,0.5714285714285714,21.33333333333333,6.183460909969796e-09,56.11175905278817,0.2689484126984127,0.0281564908120924,2.2857142857142856,2.823958333333333,3.0917304549848985e-08,281.9999994187547,0.2896825396825397,0.1926496739774748,1.8571428571428568,3.743589743589744,6.801807000966775e-08,332.1788645628718,2.816666666666667,1122.6343181122068,0.0027979168370506,0.5666846240142648,0.0254418535620282,0.0106126495939533,0.0003222018091241,0.0001409943412323,0.0001344201949817,0.0003333395864306,0.0003333395864306,0.0001344201949817,0.0008441930089097,0.0002032110270689,0.0009949516503002,0.0006681434658613,0.0001870341090369,0.0018544818341763,0.0025526303801303,9.992283395905415e-05,0.0001420215438127,0.000273758173592,0.0011922330603509,0.0002013527935733,11.589235774662647,11.5406286891561,19156.31127977826,1.0,,
London,700.0,2500.0,summer,0.63,7.0,6.0,67.33716559589699,12.21676266479883,0.1617442902424485,0.2254585752137294,0.065684243818496,0.0999651208809365,0.5001675522403469,solar,1244,4243,3033.92751941184,1.952201501628655e-06,0.2294551771988824,2759.4453272805745,2294903.2459634207,490000.0,625000.0,1179903.2459634205,1237.0246664001606,1.0,0.0,22.151785714285715,0.3145323766872198,1.028222025884925e-09,0.4138888888888888,0.0424628450106157,2.4285714285714284,4.090196078431372,8.244614546626393e-10,8.966666650118952,0.685218253968254,0.5098574461631786,3.2857142857142856,5.005072463768116,6.183460909969796e-09,51.80968522340888,0.6324404761904762,0.0485289657264179,4.0,3.794642857142857,3.0917304549848985e-08,409.49999915595777,0.8613095238095239,0.6329996966939642,1.8571428571428568,11.13076923076923,6.801807000966775e-08,597.4445455582489,28.183333333333334,1242.652111185489,0.00223100901665,0.3573193506972093,0.014654759368358,0.01173424344079,0.000906276578339,0.0003383460937778,0.000159984198803,0.0008741038984535,0.000874103898457,0.0001599841988006,0.0004812793647565,0.0007949217990672,0.0011092169692051,0.0019889477490244,0.0006070929182215,0.0007696189049655,0.0009333159635104,0.000324078512319,0.0002466493071485,0.0003417541868376,0.0004100100540401,0.0004145588450622,676.5946485287999,18.307700996513667,20334.550218765027,1.0,,
London,700.0,2500.0,winter,0.37,7.0,6.0,4.784949604135376,172.6189140414817,0.18432312265416392,0.22757070088276396,0.09110320605634166,0.09988568030354154,0.5007303957395344,sorbent saturated,2479,5001,770.1270597205845,7.132229452600096e-07,0.07328879046417774,109.6392414553664,2294903.2459634207,490000.0,625000.0,1179903.2459634205,619.5969813000011,1.0,0.0,21.11706349206349,0.3139412590278209,7.598687883503142e-10,0.3842261904761905,0.2083580320094843,1.4285714285714286,6.455,8.244614546626394e-10,4.659999991783861,0.35833333333333334,0.22391819798458804,1.2857142857142858,6.688888888888889,6.183460909969796e-09,61.43512678083423,0.3578373015873016,0.15352697095435686,1.4285714285714286,6.011666666666667,3.091730454984898e-08,353.2499992718976,0.3115079365079365,0.13633669235328985,2.0,3.738095238095238,6.801807000966775e-08,21.02528577375609,3.6666666666666665,1135.4691525967526,0.001189776301391237,0.16797130298731555,0.00940593397874266,0.009498754716879583,0.0005592890652050683,0.00013289505197389018,0.00014072178542081184,0.00035066808001395656,0.00035066808001395775,0.00014072178542080975,0.0008017045735261074,0.0002482983416335095,0.0009901004848698056,0.0007221602372221419,0.00016914275466495173,0.0015874115775498321,0.0013885046030710068,0.00010881465524472154,0.00015069029996322213,0.000281653431069374,0.0011523438150032445,0.00022296609501317295,9.51982184917997,9.440876699981153,18961.422421609248,1.0,,
London,1100.0,500.0,summer,0.63,7.0,6.0,91.70453100798704,7.529005032857215,0.23240868049978936,0.2435590414137068,0.5161740195410157,0.09995899256171324,0.9391682536683803,solar,918,5214,4768.088100847126,1.0205867169403268e-06,0.3163927290702289,3744.0138284719874,2074903.2459634205,770000.0,125000.0,1179903.2459634205,707.2533196000004,1.0,0.0,24.24206349206349,0.3104076999999694,1.6966444034568281e-09,0.5076388888888889,0.08492569002123142,2.0,6.091666666666667,8.244614546626394e-10,6.826666654071173,0.8104166666666667,0.6818319684561723,3.2857142857142856,5.9195652173913045,6.183460909969796e-09,102.9886355840196,0.8023809523809524,0.5768880800727935,2.857142857142857,6.74,3.091730454984898e-08,630.9999986994122,0.8405753968253968,0.640582347588717,1.4285714285714286,14.121666666666666,6.801807000966775e-08,464.0515827985897,35.75,1263.3202683052716,0.017316471549786976,0.47491351891413475,0.29507332143766934,0.013248720380608961,0.0006133255665902508,0.0006392666328059709,0.000267939106628706,0.0006403482900318779,0.0006403482900836993,0.00026793910655428224,0.0004691513511678619,0.001289700193421624,0.0010584142614430544,0.002473693838738593,0.00046010312517858593,0.0005391682216757557,0.0011858777256922844,0.0008138860020913756,0.0003485658347746127,0.000396991691970956,0.0006306617990897096,0.0005133393426697582,479.46962909763,31.598848833489868,21591.574401545306,1.0,,
London,1100.0,500.0,winter,0.37,7.0,6.0,14.321712687422785,47.79306479300283,0.25025555318691256,0.5122147721017585,0.317251145207174,0.09994987366228296,0.9149867344112905,solar,3730,5217,1142.7989697581893,1.2674649788042558e-06,0.10352113994015232,537.1341685851728,2074903.2459634205,770000.0,125000.0,1179903.2459634205,711.6348985000004,1.0,0.0,21.78769841269841,0.30378003759920424,1.345100255978957e-09,0.3217261904761905,0.06890930646117369,2.142857142857143,3.603333333333333,8.244614546626394e-10,3.7666666599696326,0.44990079365079366,0.35269709543568467,2.857142857142857,3.7791666666666663,6.183460909969796e-09,92.11151470578781,0.2390873015873016,0.0,1.1428571428571428,5.020833333333333,3.091730454984898e-08,118.74999975523806,0.5180555555555556,0.35981031416716064,3.0,4.144444444444444,6.801807000966775e-08,367.5247296839392,11.916666666666666,1206.270424847352,0.01703872299847507,0.5312218087310999,0.5450590792729317,0.009905731793091746,0.0006721324271763489,0.00027958919804134717,0.00019578282896519242,0.0004941144126856832,0.0004941144126772156,0.0001957828289816394,0.0007220725969799527,0.00045314771665109187,0.0012911545636173534,0.0009215202875674027,0.0002564921297339291,0.0005656294999371918,0.0013323657998234935,0.00018046570670159225,0.00021453114400643155,0.0003608957337694041,0.0009642550137690123,0.00031168549200746257,325.2186947716888,12.622041955915675,28961.93938547737,1.0,,
London,1100.0,1500.0,summer,0.63,7.0,6.0,98.78547639440607,8.293474696086994,0.17844805616695988,0.28691695400397926,0.3526064388231089,0.09999833333197757,0.9075181321409782,solar,593,3936,4411.831267169062,1.0473464383646085e-06,0.3412598293562055,3933.8769913513465,2324903.2459634207,770000.0,375000.0,1179903.2459634205,1025.7513803000002,1.0,0.0,22.928571428571427,0.30884345138893976,1.7389179199550887e-09,0.6899801587301587,0.48316651501364877,1.2857142857142858,12.87962962962963,8.244614546626394e-10,15.639999969844963,0.8785714285714286,0.7943585077343039,1.8571428571428572,11.353846153846153,6.183460909969796e-09,88.24692820244903,0.8021825396825397,0.562026084319078,1.8571428571428572,10.366666666666667,3.091730454984898e-08,372.2499992327357,0.9143849206349206,0.8738246891113133,0.7142857142857143,30.723333333333336,6.801807000966775e-08,547.2236810238923,39.36666666666667,1265.184840399941,0.009826321599467207,0.5027943913912994,0.06534407865237411,0.01271762424599053,0.0005723932073276846,0.0003090573142777383,0.00019038194753526978,0.0005821994114905716,0.0005821994114976383,0.00019038194753126004,0.0003948896050725216,0.0013765460372186522,0.0008392112844520729,0.0025425655731644084,0.0002450976859084355,0.0009610405036555643,0.0016387545390746786,0.0008236955914209166,0.0002988013740539473,0.00030331668104637244,0.00040621492283344086,0.00046087720842935765,858.157382110725,33.77036724911423,20807.327066527218,1.0,,
London,1100.0,1500.0,winter,0.37,7.0,6.0,16.357127052075175,49.14715732585789,0.22184517030859477,0.4488719867921032,0.17704792620875992,0.09988629168806781,0.5682478811357525,solar,1734,3578,1215.7430734954626,2.072437599003744e-06,0.10780232759470189,580.053623386765,2324903.2459634207,770000.0,375000.0,1179903.2459634205,730.6988781,1.0,0.0,21.10019841269841,0.3031366829364338,1.216151876348428e-09,0.42470238095238094,0.2740071132187315,1.1428571428571428,8.91875,8.244614546626394e-10,4.993333323864691,0.4330357142857143,0.34380557202133966,0.8571428571428571,12.125,6.183460909969796e-09,31.182530962531377,0.29484126984126985,0.03408417308832246,1.4285714285714286,4.953333333333333,3.091730454984898e-08,115.24999976245208,0.45654761904761904,0.3673681090693539,1.5714285714285714,6.972727272727273,6.801807000966775e-08,171.23886393189744,10.666666666666666,1218.9424667349874,0.0038634339564181204,0.44747276361941113,0.058474101792752045,0.009187870280906944,0.0004431868320567831,0.00014767467717606675,0.00013750923402818817,0.0004128774998904015,0.00041287749989040465,0.00013750923402818774,0.0006301661101007616,0.0003652064022194163,0.00095265969487134,0.0009130071908507827,0.000189309449832113,0.0011183554812201509,0.0015808614957503492,0.00012429139060454183,0.00015535044492865396,0.0002805596565012729,0.0009327594673761303,0.00025370851958139923,285.2704961661613,14.68738780391152,24636.684143150716,1.0,,
London,1100.0,2500.0,summer,0.63,7.0,6.0,105.55449801320614,8.903150815973893,0.16261418381279782,0.3118903203084905,0.2617642734987234,0.10004492232350624,0.8295815911525979,solar,72,3675,4481.526841046172,1.80146779570786e-06,0.35135275652683345,4168.485839364546,2574903.2459634207,770000.0,625000.0,1179903.2459634205,1272.4343482000004,1.0,0.0,22.756944444444443,0.3081054556547705,1.7017434405622628e-09,0.6637896825396825,0.43797391568092203,0.7142857142857143,22.303333333333335,8.244614546626394e-10,11.846666643688783,0.9154761904761904,0.8547164088565362,0.7142857142857143,30.76,6.183460909969796e-09,97.29999979973172,0.8551587301587301,0.7088262056414922,0.42857142857142855,47.888888888888886,3.091730454984898e-08,337.7499993038454,0.9237103174603175,0.8607825295723385,0.42857142857142855,51.72777777777778,6.801807000966775e-08,594.7857584198177,46.2,1265.0536426935998,0.007808844946103298,0.5605970377638811,0.02420157386779998,0.011752536712432215,0.0004959893504275383,0.0002594400885547136,0.00018250635104716384,0.0006238214421585693,0.0006238214421585749,0.00018250635104716318,0.00039600005297607836,0.0012817383226824402,0.000724878420393219,0.002489598721668581,0.00022579986758118747,0.0010329279747259444,0.001104524414298079,0.00062087761064152,0.0003005403887340654,0.00028786791824884835,0.00046397714156886933,0.0004557208535196578,771.241414110671,38.6549993712586,20218.799016156892,1.0,,
